timestamp,open,high,low,close,volume
2026-05-01T05:25:00Z,77053.8,77084.0,77044.5,77044.6,4368.0
2026-05-01T05:30:00Z,77037.3,77062.5,77028.4,77062.5,3600.0
2026-05-01T05:35:00Z,77062.5,77072.5,77018.7,77072.4,2365.0
2026-05-01T05:40:00Z,77070.8,77083.9,77056.1,77083.9,1586.0
2026-05-01T05:45:00Z,77083.9,77135.6,77072.5,77113.1,4117.0
2026-05-01T05:50:00Z,77113.1,77128.7,77098.6,77108.0,1151.0
2026-05-01T05:55:00Z,77121.0,77127.0,77107.8,77122.7,3725.0
2026-05-01T06:00:00Z,77122.9,77138.0,77102.2,77109.9,6512.0
2026-05-01T06:05:00Z,77106.1,77142.5,77094.7,77094.7,6267.0
2026-05-01T06:10:00Z,77094.7,77108.8,77043.6,77100.4,9929.0
2026-05-01T06:15:00Z,77104.6,77143.6,77096.4,77096.5,7565.0
2026-05-01T06:20:00Z,77096.5,77104.1,77071.6,77104.1,6434.0
2026-05-01T06:25:00Z,77104.1,77131.6,77098.9,77106.2,1557.0
2026-05-01T06:30:00Z,77106.3,77122.3,77097.1,77122.3,2935.0
2026-05-01T06:35:00Z,77131.5,77131.5,76999.9,77016.1,4675.0
2026-05-01T06:40:00Z,77016.0,77028.0,76921.4,77028.0,8236.0
2026-05-01T06:45:00Z,77028.0,77033.0,76933.2,76933.2,226721.0
2026-05-01T06:50:00Z,76933.2,76959.0,76834.0,76957.3,26399.0
2026-05-01T06:55:00Z,76957.3,77075.8,76957.3,76978.3,8080.0
2026-05-01T07:00:00Z,76969.5,76999.5,76919.4,76949.5,140654.0
2026-05-01T07:05:00Z,76952.0,77052.6,76951.0,77052.5,6813.0
2026-05-01T07:10:00Z,77054.0,77060.0,76999.8,76999.8,2956.0
2026-05-01T07:15:00Z,76998.6,77048.3,76970.9,77022.5,2542.0
2026-05-01T07:20:00Z,77020.0,77076.6,76994.7,77020.8,3121.0
2026-05-01T07:25:00Z,77007.5,77007.5,76958.3,76967.2,2660.0
2026-05-01T07:30:00Z,76967.2,76992.9,76930.0,76979.4,18089.0
2026-05-01T07:35:00Z,76979.4,77000.0,76968.2,76981.5,2538.0
2026-05-01T07:40:00Z,76981.6,77019.9,76963.1,76963.1,5207.0
2026-05-01T07:45:00Z,76963.1,77068.8,76963.1,77068.8,3593.0
2026-05-01T07:50:00Z,77068.8,77110.0,77068.7,77103.2,7936.0
2026-05-01T07:55:00Z,77103.2,77103.2,77086.1,77099.9,1711.0
2026-05-01T08:00:00Z,77101.6,77101.6,77011.5,77044.0,2091.0
2026-05-01T08:05:00Z,77052.9,77117.5,77052.9,77101.5,14994.0
2026-05-01T08:10:00Z,77101.5,77225.4,77101.5,77221.7,35814.0
2026-05-01T08:15:00Z,77221.6,77377.0,77192.8,77326.0,28774.0
2026-05-01T08:20:00Z,77325.5,77475.7,77325.5,77452.0,34627.0
2026-05-01T08:25:00Z,77447.6,77447.6,77396.3,77442.2,72958.0
2026-05-01T08:30:00Z,77410.1,77438.8,77383.6,77383.6,455524.0
2026-05-01T08:35:00Z,77376.7,77390.0,77337.7,77382.5,8110.0
2026-05-01T08:40:00Z,77382.5,77389.9,77329.9,77330.3,4902.0
2026-05-01T08:45:00Z,77336.7,77336.8,77325.5,77325.5,7081.0
2026-05-01T08:50:00Z,77325.7,77349.6,77325.5,77325.5,1844.0
2026-05-01T08:55:00Z,77325.5,77349.1,77325.5,77340.0,890.0
2026-05-01T09:00:00Z,77340.0,77353.0,77258.7,77286.3,4446.0
2026-05-01T09:05:00Z,77286.3,77312.2,77282.4,77309.9,5029.0
2026-05-01T09:10:00Z,77309.9,77320.6,77294.9,77304.7,1465.0
2026-05-01T09:15:00Z,77304.7,77315.5,77268.0,77299.9,2935.0
2026-05-01T09:20:00Z,77299.9,77350.0,77270.2,77345.3,3603.0
2026-05-01T09:25:00Z,77342.4,77345.0,77311.0,77311.1,1474.0
2026-05-01T09:30:00Z,77305.1,77305.1,77268.5,77283.9,2394.0
2026-05-01T09:35:00Z,77283.9,77292.6,77240.3,77244.4,866.0
2026-05-01T09:40:00Z,77244.4,77251.1,77239.4,77246.6,1819.0
2026-05-01T09:45:00Z,77246.6,77246.6,77160.6,77170.3,6419.0
2026-05-01T09:50:00Z,77170.1,77199.7,77166.5,77194.5,8225.0
2026-05-01T09:55:00Z,77194.4,77239.3,77194.4,77239.2,6496.0
2026-05-01T10:00:00Z,77236.7,77236.7,77182.7,77182.7,2662.0
2026-05-01T10:05:00Z,77182.7,77215.2,77181.6,77181.6,444.0
2026-05-01T10:10:00Z,77175.5,77175.5,77118.1,77134.8,9132.0
2026-05-01T10:15:00Z,77134.8,77255.4,77134.7,77241.5,2341.0
2026-05-01T10:20:00Z,77238.9,77400.0,77238.9,77375.2,6939.0
2026-05-01T10:25:00Z,77371.5,77371.5,77309.9,77316.3,3520.0
2026-05-01T10:30:00Z,77312.6,77337.8,77274.2,77284.5,23965.0
2026-05-01T10:35:00Z,77287.7,77287.7,77217.9,77217.9,4021.0
2026-05-01T10:40:00Z,77216.5,77234.3,77212.2,77214.4,1341.0
2026-05-01T10:45:00Z,77214.5,77248.5,77214.5,77238.0,698.0
2026-05-01T10:50:00Z,77238.0,77247.1,77220.9,77240.9,2436.0
2026-05-01T10:55:00Z,77240.7,77279.2,77233.5,77268.9,2297.0
2026-05-01T11:00:00Z,77282.8,77303.0,77260.1,77260.2,6013.0
2026-05-01T11:05:00Z,77266.1,77266.1,77236.0,77238.3,2248.0
2026-05-01T11:10:00Z,77238.3,77291.9,77233.1,77291.9,3778.0
2026-05-01T11:15:00Z,77297.1,77400.0,77276.1,77400.0,5941.0
2026-05-01T11:20:00Z,77414.0,77585.5,77375.7,77391.9,47308.0
2026-05-01T11:25:00Z,77392.0,77401.4,77305.5,77348.1,14977.0
2026-05-01T11:30:00Z,77351.9,77398.3,77336.6,77343.0,25683.0
2026-05-01T11:35:00Z,77347.0,77349.9,77311.8,77337.0,23096.0
2026-05-01T11:40:00Z,77337.0,77385.8,77332.5,77373.8,3447.0
2026-05-01T11:45:00Z,77377.8,77393.3,77302.0,77326.5,5944.0
2026-05-01T11:50:00Z,77326.7,77387.8,77326.7,77360.3,4449.0
2026-05-01T11:55:00Z,77360.3,77433.1,77360.3,77426.6,7133.0
2026-05-01T12:00:00Z,77439.3,77500.5,77403.9,77430.9,5111.0
2026-05-01T12:05:00Z,77431.0,77436.1,77382.3,77406.9,15509.0
2026-05-01T12:10:00Z,77400.1,77644.0,77368.2,77519.2,26738.0
2026-05-01T12:15:00Z,77519.2,77663.3,77509.4,77652.2,335365.0
2026-05-01T12:20:00Z,77649.1,77749.1,77624.8,77720.0,50470.0
2026-05-01T12:25:00Z,77725.8,77768.9,77706.6,77724.1,131543.0
2026-05-01T12:30:00Z,77714.3,78100.0,77714.3,77901.2,144166.0
2026-05-01T12:35:00Z,77900.0,78138.5,77899.6,77989.4,308535.0
2026-05-01T12:40:00Z,77989.4,78100.0,77901.3,77918.1,16957.0
2026-05-01T12:45:00Z,77912.1,78000.0,77900.6,77952.2,13905.0
2026-05-01T12:50:00Z,77947.7,77967.8,77900.0,77903.9,18609.0
2026-05-01T12:55:00Z,77907.0,77960.0,77839.1,77847.2,10946.0
2026-05-01T13:00:00Z,77847.1,78175.0,77847.1,78154.2,80749.0
2026-05-01T13:05:00Z,78154.2,78180.0,78117.1,78159.3,34464.0
2026-05-01T13:10:00Z,78159.3,78392.6,78140.9,78300.0,83450.0
2026-05-01T13:15:00Z,78299.9,78350.0,78222.6,78253.0,50486.0
2026-05-01T13:20:00Z,78275.5,78331.3,78275.4,78297.7,20913.0
2026-05-01T13:25:00Z,78286.6,78304.1,78222.2,78239.1,44828.0
2026-05-01T13:30:00Z,78236.7,78473.3,78173.6,78392.8,77734.0
2026-05-01T13:35:00Z,78394.5,78486.4,78156.8,78169.4,89215.0
2026-05-01T13:40:00Z,78167.8,78220.7,78087.9,78201.7,38451.0
2026-05-01T13:45:00Z,78201.9,78339.8,78150.0,78306.6,21727.0
2026-05-01T13:50:00Z,78302.6,78848.3,78258.3,78732.3,163301.0
2026-05-01T13:55:00Z,78744.1,78878.4,78626.1,78691.3,59088.0
2026-05-01T14:00:00Z,78691.2,78746.9,78561.8,78633.2,30730.0
2026-05-01T14:05:00Z,78633.3,78658.1,78544.4,78612.0,15369.0
2026-05-01T14:10:00Z,78600.0,78844.5,78561.0,78627.7,29793.0
2026-05-01T14:15:00Z,78627.9,78657.5,78425.1,78430.9,47623.0
2026-05-01T14:20:00Z,78429.5,78486.3,78340.4,78344.9,34795.0
2026-05-01T14:25:00Z,78344.1,78344.2,78142.6,78226.9,59198.0
2026-05-01T14:30:00Z,78226.6,78257.7,78118.5,78180.0,13160.0
2026-05-01T14:35:00Z,78193.1,78230.0,78011.7,78193.6,29202.0
2026-05-01T14:40:00Z,78177.5,78191.0,78099.9,78156.6,35171.0
2026-05-01T14:45:00Z,78155.0,78333.2,78111.0,78333.2,21756.0
2026-05-01T14:50:00Z,78333.2,78408.9,78264.9,78282.0,13496.0
2026-05-01T14:55:00Z,78272.8,78351.0,78268.4,78312.8,7744.0
2026-05-01T15:00:00Z,78304.0,78304.0,78131.8,78235.9,14690.0
2026-05-01T15:05:00Z,78228.0,78259.6,78151.1,78259.4,9413.0
2026-05-01T15:10:00Z,78249.4,78435.3,78236.9,78414.4,144138.0
2026-05-01T15:15:00Z,78416.0,78491.6,78371.0,78424.5,21176.0
2026-05-01T15:20:00Z,78421.2,78575.2,78401.7,78419.2,12850.0
2026-05-01T15:25:00Z,78419.2,78536.0,78419.2,78499.9,5854.0
2026-05-01T15:30:00Z,78500.0,78549.9,78481.9,78533.2,8725.0
2026-05-01T15:35:00Z,78537.9,78659.9,78480.1,78619.4,21179.0
2026-05-01T15:40:00Z,78623.8,78688.0,78582.0,78611.9,9850.0
2026-05-01T15:45:00Z,78624.5,78633.0,78570.4,78621.6,9252.0
2026-05-01T15:50:00Z,78619.4,78619.4,78130.0,78312.2,44870.0
2026-05-01T15:55:00Z,78319.9,78426.4,78310.2,78395.4,4258.0
2026-05-01T16:00:00Z,78396.9,78615.2,78396.9,78595.4,13373.0
2026-05-01T16:05:00Z,78598.9,78642.0,78469.3,78469.3,43275.0
2026-05-01T16:10:00Z,78469.4,78495.9,78350.0,78350.0,12365.0
2026-05-01T16:15:00Z,78347.1,78357.8,78273.5,78285.3,36806.0
2026-05-01T16:20:00Z,78291.1,78439.3,78211.7,78232.7,25039.0
2026-05-01T16:25:00Z,78210.7,78356.4,78130.0,78297.1,16685.0
2026-05-01T16:30:00Z,78297.1,78300.0,78127.4,78268.3,48263.0
2026-05-01T16:35:00Z,78264.9,78325.5,78191.1,78312.9,4187.0
2026-05-01T16:40:00Z,78313.0,78340.8,78223.9,78241.3,5750.0
2026-05-01T16:45:00Z,78231.1,78231.1,78130.6,78159.3,8533.0
2026-05-01T16:50:00Z,78159.4,78267.8,78130.0,78263.2,8900.0
2026-05-01T16:55:00Z,78266.5,78315.7,78180.0,78180.0,11672.0
2026-05-01T17:00:00Z,78180.0,78268.9,78120.0,78120.0,17618.0
2026-05-01T17:05:00Z,78118.8,78163.2,78087.6,78160.2,17833.0
2026-05-01T17:10:00Z,78160.3,78295.8,78156.4,78295.8,8161.0
2026-05-01T17:15:00Z,78295.8,78308.9,78251.3,78283.9,15430.0
2026-05-01T17:20:00Z,78283.9,78293.2,78192.8,78192.9,2133.0
2026-05-01T17:25:00Z,78192.8,78201.9,78151.9,78201.9,6756.0
2026-05-01T17:30:00Z,78215.2,78223.5,78150.0,78167.6,1661.0
2026-05-01T17:35:00Z,78167.6,78478.7,78167.5,78478.7,26311.0
2026-05-01T17:40:00Z,78478.6,78519.1,78404.3,78404.3,13288.0
2026-05-01T17:45:00Z,78404.3,78427.1,78376.8,78422.2,4829.0
2026-05-01T17:50:00Z,78422.2,78530.8,78402.8,78480.0,12033.0
2026-05-01T17:55:00Z,78480.0,78544.9,78470.2,78509.3,6219.0
2026-05-01T18:00:00Z,78524.2,78544.4,78426.2,78508.8,9756.0
2026-05-01T18:05:00Z,78505.9,78574.4,78450.4,78465.6,15016.0
2026-05-01T18:10:00Z,78465.6,78529.4,78458.7,78488.0,6137.0
2026-05-01T18:15:00Z,78496.9,78545.5,78440.0,78533.0,4019.0
2026-05-01T18:20:00Z,78535.3,78590.1,78521.6,78521.6,8844.0
2026-05-01T18:25:00Z,78521.6,78556.0,78505.5,78554.4,6297.0
2026-05-01T18:30:00Z,78551.5,78551.5,78450.2,78503.5,12459.0
2026-05-01T18:35:00Z,78503.5,78503.5,78436.7,78488.3,4863.0
2026-05-01T18:40:00Z,78488.2,78488.2,78383.0,78396.8,9942.0
2026-05-01T18:45:00Z,78394.1,78460.0,78361.5,78460.0,15273.0
2026-05-01T18:50:00Z,78467.3,78473.8,78380.5,78386.8,21396.0
2026-05-01T18:55:00Z,78389.4,78410.3,78338.4,78392.2,7435.0
2026-05-01T19:00:00Z,78393.5,78442.8,78379.1,78425.6,1482.0
2026-05-01T19:05:00Z,78426.1,78510.7,78426.0,78472.1,2246.0
2026-05-01T19:10:00Z,78472.1,78472.1,78424.3,78454.0,5204.0
2026-05-01T19:15:00Z,78454.0,78465.6,78320.0,78336.8,4711.0
2026-05-01T19:20:00Z,78328.6,78378.5,78324.2,78364.3,2898.0
2026-05-01T19:25:00Z,78364.3,78410.9,78364.3,78381.4,2283.0
2026-05-01T19:30:00Z,78381.4,78381.4,78278.3,78309.2,16426.0
2026-05-01T19:35:00Z,78309.2,78326.9,78274.0,78305.5,2328.0
2026-05-01T19:40:00Z,78308.1,78324.4,78279.8,78303.2,4325.0
2026-05-01T19:45:00Z,78300.3,78367.9,78290.8,78312.7,4152.0
2026-05-01T19:50:00Z,78321.7,78376.0,78306.6,78350.1,4040.0
2026-05-01T19:55:00Z,78350.0,78420.0,78308.6,78316.1,9174.0
2026-05-01T20:00:00Z,78330.3,78387.3,78309.4,78333.3,5343.0
2026-05-01T20:05:00Z,78311.1,78315.9,78271.6,78279.8,4243.0
2026-05-01T20:10:00Z,78279.9,78280.0,78252.3,78257.9,27774.0
2026-05-01T20:15:00Z,78261.8,78268.3,78156.8,78158.3,15075.0
2026-05-01T20:20:00Z,78156.8,78161.0,78059.1,78135.7,11433.0
2026-05-01T20:25:00Z,78135.8,78162.5,78117.8,78117.8,5348.0
2026-05-01T20:30:00Z,78117.8,78143.9,78072.3,78072.3,4200.0
2026-05-01T20:35:00Z,78072.3,78114.6,78030.2,78040.1,10347.0
2026-05-01T20:40:00Z,78040.1,78040.1,77910.0,77955.9,35836.0
2026-05-01T20:45:00Z,77955.9,78000.0,77920.1,77925.6,13835.0
2026-05-01T20:50:00Z,77930.5,77963.2,77717.7,77818.8,33539.0
2026-05-01T20:55:00Z,77818.8,77855.5,77771.1,77847.5,26217.0
2026-05-01T21:00:00Z,77847.5,77947.8,77815.1,77867.9,56479.0
2026-05-01T21:05:00Z,77867.9,77931.1,77867.9,77931.1,14913.0
2026-05-01T21:10:00Z,77926.7,77946.5,77885.5,77919.2,18634.0
2026-05-01T21:15:00Z,77920.9,77971.8,77898.2,77940.7,4377.0
2026-05-01T21:20:00Z,77934.0,77950.0,77920.2,77930.2,3217.0
2026-05-01T21:25:00Z,77930.2,78034.8,77916.1,77973.3,4658.0
2026-05-01T21:30:00Z,77973.3,78101.3,77973.3,78072.2,17391.0
2026-05-01T21:35:00Z,78054.9,78100.1,78054.9,78095.2,6777.0
2026-05-01T21:40:00Z,78085.5,78150.0,78050.0,78077.2,23456.0
2026-05-01T21:45:00Z,78084.2,78120.1,78075.3,78120.0,8472.0
2026-05-01T21:50:00Z,78122.2,78151.1,78081.3,78142.9,3739.0
2026-05-01T21:55:00Z,78138.4,78157.0,78106.9,78157.0,6776.0
2026-05-01T22:00:00Z,78157.0,78229.7,78157.0,78205.1,18832.0
2026-05-01T22:05:00Z,78203.5,78256.8,78192.7,78233.2,11314.0
2026-05-01T22:10:00Z,78233.2,78280.0,78220.0,78230.3,5246.0
2026-05-01T22:15:00Z,78240.6,78323.2,78240.6,78323.2,9050.0
2026-05-01T22:20:00Z,78323.2,78364.6,78313.6,78364.0,28050.0
2026-05-01T22:25:00Z,78358.5,78358.6,78284.5,78300.0,10896.0
2026-05-01T22:30:00Z,78300.0,78321.9,78249.0,78249.0,7856.0
2026-05-01T22:35:00Z,78243.7,78243.7,78200.4,78203.2,6847.0
2026-05-01T22:40:00Z,78203.2,78223.6,78178.5,78208.1,3946.0
2026-05-01T22:45:00Z,78212.9,78212.9,78091.8,78118.8,8647.0
2026-05-01T22:50:00Z,78118.8,78147.6,78101.7,78109.7,5346.0
2026-05-01T22:55:00Z,78109.7,78130.0,78099.3,78105.9,14523.0
2026-05-01T23:00:00Z,78091.8,78118.1,78055.6,78107.6,5487.0
2026-05-01T23:05:00Z,78107.6,78121.7,78080.5,78085.0,5253.0
2026-05-01T23:10:00Z,78085.0,78135.0,78085.0,78091.2,1610.0
2026-05-01T23:15:00Z,78083.3,78103.0,78034.3,78034.3,8162.0
2026-05-01T23:20:00Z,78034.3,78061.7,78026.5,78030.0,3186.0
2026-05-01T23:25:00Z,78029.9,78046.5,77998.7,77999.1,3693.0
2026-05-01T23:30:00Z,78000.0,78026.9,77998.4,78018.4,2797.0
2026-05-01T23:35:00Z,78018.4,78072.0,78018.0,78063.6,3101.0
2026-05-01T23:40:00Z,78063.6,78104.6,78059.9,78059.9,4405.0
2026-05-01T23:45:00Z,78065.8,78131.2,78065.8,78108.2,4468.0
2026-05-01T23:50:00Z,78108.1,78142.8,78106.0,78135.5,3440.0
2026-05-01T23:55:00Z,78106.9,78194.2,78106.9,78187.7,5197.0
2026-05-02T00:00:00Z,78195.2,78253.3,78184.3,78228.7,10264.0
2026-05-02T00:05:00Z,78228.7,78228.7,78186.3,78209.7,13315.0
2026-05-02T00:10:00Z,78209.7,78209.7,78158.3,78158.4,10415.0
2026-05-02T00:15:00Z,78158.4,78162.3,78123.4,78156.3,4705.0
2026-05-02T00:20:00Z,78156.3,78269.6,78153.7,78269.5,21646.0
2026-05-02T00:25:00Z,78269.5,78319.9,78234.9,78235.0,10804.0
2026-05-02T00:30:00Z,78235.0,78300.1,78235.0,78263.2,3006.0
2026-05-02T00:35:00Z,78260.0,78260.0,78200.1,78203.1,1658.0
2026-05-02T00:40:00Z,78203.1,78280.0,78203.1,78280.0,6035.0
2026-05-02T00:45:00Z,78284.1,78322.0,78250.6,78272.1,3405.0
2026-05-02T00:50:00Z,78272.1,78356.0,78272.1,78295.2,6798.0
2026-05-02T00:55:00Z,78295.2,78307.7,78263.1,78303.2,1393.0
2026-05-02T01:00:00Z,78305.2,78305.2,78255.0,78260.4,1448.0
2026-05-02T01:05:00Z,78260.4,78331.2,78260.4,78331.2,1825.0
2026-05-02T01:10:00Z,78327.6,78350.0,78292.4,78335.1,2796.0
2026-05-02T01:15:00Z,78317.2,78328.9,78260.0,78260.0,3499.0
2026-05-02T01:20:00Z,78264.9,78296.7,78260.7,78296.7,3024.0
2026-05-02T01:25:00Z,78296.7,78313.4,78278.6,78305.0,3724.0
2026-05-02T01:30:00Z,78305.0,78412.8,78305.0,78380.8,15848.0
2026-05-02T01:35:00Z,78376.5,78376.6,78304.7,78319.0,1722.0
2026-05-02T01:40:00Z,78319.0,78329.3,78275.8,78329.2,1049.0
2026-05-02T01:45:00Z,78315.0,78315.0,78276.4,78290.1,1001.0
2026-05-02T01:50:00Z,78290.1,78299.9,78264.0,78299.9,2294.0
2026-05-02T01:55:00Z,78299.8,78299.8,78254.7,78295.8,3808.0
2026-05-02T02:00:00Z,78281.9,78314.4,78275.5,78288.8,3961.0
2026-05-02T02:05:00Z,78288.8,78317.4,78256.6,78256.6,787.0
2026-05-02T02:10:00Z,78251.9,78290.8,78240.0,78255.4,7542.0
2026-05-02T02:15:00Z,78250.0,78307.0,78250.0,78302.9,535.0
2026-05-02T02:20:00Z,78294.5,78295.8,78267.0,78267.0,737.0
2026-05-02T02:25:00Z,78267.0,78272.1,78210.3,78223.1,8379.0
2026-05-02T02:30:00Z,78223.1,78259.8,78219.6,78259.1,5073.0
2026-05-02T02:35:00Z,78247.3,78323.0,78247.3,78323.0,2162.0
2026-05-02T02:40:00Z,78323.1,78354.9,78322.1,78326.1,5960.0
2026-05-02T02:45:00Z,78326.1,78356.2,78318.5,78318.5,20561.0
2026-05-02T02:50:00Z,78331.1,78470.0,78331.1,78384.0,28495.0
2026-05-02T02:55:00Z,78389.5,78406.7,78323.1,78323.2,1973.0
2026-05-02T03:00:00Z,78323.2,78353.5,78311.1,78328.7,12190.0
2026-05-02T03:05:00Z,78328.8,78328.8,78246.9,78246.9,20373.0
2026-05-02T03:10:00Z,78246.9,78246.9,78201.9,78229.1,17907.0
2026-05-02T03:15:00Z,78229.1,78261.4,78185.6,78253.8,3917.0
2026-05-02T03:20:00Z,78253.8,78316.0,78253.1,78306.3,7273.0
2026-05-02T03:25:00Z,78306.3,78373.8,78306.3,78340.0,5483.0
2026-05-02T03:30:00Z,78338.1,78424.7,78325.0,78399.1,3906.0
2026-05-02T03:35:00Z,78401.8,78500.0,78400.1,78400.1,15943.0
2026-05-02T03:40:00Z,78400.1,78400.1,78358.1,78360.7,1349.0
2026-05-02T03:45:00Z,78358.2,78360.1,78320.9,78340.8,2135.0
2026-05-02T03:50:00Z,78340.8,78380.8,78340.7,78380.8,764.0
2026-05-02T03:55:00Z,78380.8,78437.0,78371.2,78377.5,1464.0
2026-05-02T04:00:00Z,78381.0,78405.5,78364.3,78364.3,2768.0
2026-05-02T04:05:00Z,78362.0,78362.0,78223.2,78235.8,3368.0
2026-05-02T04:10:00Z,78235.8,78273.5,78228.2,78255.0,1831.0
2026-05-02T04:15:00Z,78247.0,78262.3,78216.0,78242.3,1704.0
2026-05-02T04:20:00Z,78248.3,78250.0,78219.9,78234.3,17553.0
2026-05-02T04:25:00Z,78234.3,78250.0,78213.6,78233.6,1662.0
2026-05-02T04:30:00Z,78229.5,78250.0,78219.9,78220.0,1446.0
2026-05-02T04:35:00Z,78220.0,78250.0,78200.1,78200.1,2212.0
2026-05-02T04:40:00Z,78200.0,78200.0,78112.4,78185.1,8425.0
2026-05-02T04:45:00Z,78185.0,78192.7,78094.2,78158.5,29386.0
2026-05-02T04:50:00Z,78158.5,78160.8,78099.9,78142.6,4292.0
2026-05-02T04:55:00Z,78142.6,78154.2,78097.6,78137.4,1258.0
2026-05-02T05:00:00Z,78136.3,78136.3,78099.9,78099.9,4344.0
